tiempo;cpu
0.0024032;45.2
0.0029156;45.2
0.0020452;45.2
0.0021494;45.2
0.0020868;45.2
0.002263;45.2
0.0024707;45.2
0.0023656;46.1
0.0032927;46.1
0.0023649;46.1
0.0021854;46.1
0.0032291;46.1
0.0020231;46.1
0.0026702;46.1
0.0021496;46.1
0.0022913;46.1
0.0032061;45.6
0.0020721;45.6
0.0025844;45.6
0.0030997;45.6
0.0020232;45.6
0.0027627;45.6
0.0021642;45.6
0.0023584;45.6
0.0022393;45.6
0.0031931;46.9
0.0023016;46.9
0.0023281;46.9
0.0020878;46.9
0.0028704;46.9
0.0038824;46.9
0.003126;46.9
0.0025691;46.9
0.0021333;46.9
0.0022134;43.5
0.0021018;43.5
0.0032482;43.5
0.002075;43.5
0.0024517;43.5
0.0023051;43.5
0.0027265;43.5
0.0029746;43.5
0.0019668;43.5
0.0021469;51.2
0.002026;51.2
0.0032541;51.2
0.0021015;51.2
0.002167;51.2
0.00384;51.2
0.0021869;51.2
0.0021086;51.2
0.0020101;51.2
0.0070847;44.1
0.0027729;44.1
0.0021636;44.1
0.0021741;44.1
0.0020758;44.1
0.0021067;44.1
0.0023199;44.1
0.0020841;44.1
0.0019542;44.1
0.0019954;44.1
0.0021201;39.7
0.0021593;39.7
0.0018872;39.7
0.0025941;39.7
0.0020538;39.7
0.0020362;39.7
0.0020692;39.7
0.0020212;39.7
0.0019422;39.7
0.0023947;39.7
0.0021807;36.0
0.0020929;36.0
0.0033714;36.0
0.0021357;36.0
0.0019407;36.0
0.002293;36.0
0.0028976;36.0
0.0020231;36.0
0.0026113;36.0
0.0019698;44.2
0.002718;44.2
0.0022548;44.2
0.0022286;44.2
0.0019527;44.2
0.0021474;44.2
0.0020488;44.2
0.0019544;44.2
0.0029629;44.2
0.001993;38.0
0.0023619;38.0
0.0020197;38.0
0.0022482;38.0
0.0020635;38.0
0.0021484;38.0
0.0022513;38.0
0.0021554;38.0
0.0021269;38.0
0.0020791;38.0
0.0022287;38.3
0.0019704;38.3
0.0283451;37.0
0.00318;37.0
0.00231;37.0
0.0034232;37.0
0.0035287;37.0
0.0086087;37.0
0.002979;82.8
0.0034732;82.8
0.0037835;82.8
0.0034659;82.8
0.0043183;82.8
0.0037445;82.8
0.0032259;80.9
0.0036263;80.9
0.0028629;80.9
0.0025536;80.9
0.0028924;80.9
0.0029603;80.9
0.0024223;80.9
0.0022446;80.9
0.0042837;80.9
0.0022943;48.8
0.0032385;48.8
0.0025036;48.8
0.0022963;48.8
0.0021878;48.8
0.002144;48.8
0.0031023;48.8
0.002241;48.8
0.0023799;48.8
0.0029213;44.1
0.0022492;44.1
0.0035303;44.1
0.0021245;44.1
0.0026812;44.1
0.0021276;44.1
0.0021439;44.1
0.0024053;44.1
0.002314;44.1
0.0021461;44.1
0.0020766;40.7
0.0028576;40.7
0.0023008;40.7
0.0021821;40.7
0.0020374;40.7
0.0023197;40.7
0.0020429;40.7
0.0024222;40.7
0.0032785;40.7
0.0022743;38.5
0.0021326;38.5
0.0034738;38.5
0.002044;38.5
0.0022741;38.5
0.0023432;38.5
0.0028055;38.5
0.0028603;38.5
0.0071053;38.5
0.0022868;43.7
0.0026972;43.7
0.002173;43.7
0.0028603;43.7
0.0027416;43.7
0.0021111;43.7
0.0022715;43.7
0.0030089;43.7
0.0032614;43.7
0.0027613;43.0
0.0023824;43.0
0.0025951;43.0
0.0021894;43.0
0.0020014;43.0
0.0022251;43.0
0.0022169;43.0
0.0024663;43.0
0.0027891;43.0
0.0035657;43.9
0.003567;43.9
0.0024754;43.9
0.0025066;43.9
0.0021955;43.9
0.0022812;43.9
0.0027495;43.9
0.0019666;43.9
0.0026499;43.9
0.002623;48.2
0.002322;48.2
0.0021238;48.2
0.0024147;48.2
0.002269;48.2
0.0020553;48.2
0.0031269;48.2
0.0022658;48.2
0.0026743;48.2
0.0027947;44.3
0.0023023;44.3
0.0021563;44.3
0.0024898;44.3
0.0023781;44.3
0.0021335;44.3
0.002129;44.3
0.0020435;44.3
0.0024065;44.3
0.0021193;42.9
0.0022019;42.9
0.0020121;42.9
0.0019015;42.9
0.0026023;42.9
0.0020029;42.9
0.0028028;42.9
0.0022253;42.9
0.0020261;42.9
0.0020551;41.5
0.002237;41.5
0.0021003;41.5
0.0024221;41.5
0.0021668;41.5
0.0019908;41.5
0.0019576;41.5
0.0025543;41.5
0.0024231;41.5
0.0031937;38.1
0.0028001;38.1
0.0028924;38.1
0.0025939;38.1
0.0021519;38.1
0.0025684;38.1
0.0026068;38.1
0.0029716;38.1
0.0022621;38.1
0.0021483;44.6
0.0029732;44.6
0.0021462;44.6
0.0021249;44.6
0.0031994;44.6
0.0021617;44.6
0.0020054;44.6
0.0020443;44.6
0.0023235;44.6
0.0020784;45.8
0.0020256;45.8
0.0018953;45.8
0.002032;45.8
0.0027424;45.8
0.0020814;45.8
0.0019506;45.8
0.0019037;45.8
0.0018647;45.8
0.0020454;38.9
0.0020893;38.9
0.0021844;38.9
0.0019946;38.9
0.0024904;38.9
0.0020558;38.9
0.0021871;38.9
0.0020174;38.9
0.0019386;38.9
0.0019956;38.9
0.0021512;32.4
0.0027796;32.4
0.0020421;32.4
0.0031619;32.4
0.0020252;32.4
0.003343;32.4
0.0021893;32.4
0.0030193;32.4
0.0024504;32.4
0.0020911;47.1
0.0019906;47.1
0.0019526;47.1
0.0032791;47.1
0.0019093;47.1
0.0026731;47.1
0.0028217;47.1
0.0020889;47.1
0.0028644;47.1
0.002346;55.5
0.0026827;55.5
0.0035027;55.5
0.0029407;55.5
0.001975;55.5
0.0019457;55.5
0.002111;55.5
0.0019965;55.5
0.0278307;37.5
0.0036253;37.5
0.0021419;37.5
0.0033209;37.5
0.0033632;37.5
0.0028307;37.5
0.0023951;37.5
0.0022387;37.5
0.002632;59.4
0.0033619;59.4
0.0047984;59.4
0.0021637;59.4
0.0029021;59.4
0.0022209;59.4
0.0049502;59.4
0.0025464;59.4
0.0021878;54.1
0.0024754;54.1
0.0026017;54.1
0.0021631;54.1
0.003236;54.1
0.0027017;54.1
0.0052918;54.1
0.0020822;54.1
0.0022946;62.1
0.0042135;62.1
0.0021866;62.1
0.0025121;62.1
0.0027051;62.1
0.0037269;62.1
0.0020692;52.4
0.0033583;52.4
0.003296;52.4
0.0029698;52.4
0.0023133;52.4
0.0028055;52.4
0.0023359;52.4
0.0038007;76.0
0.0026556;76.0
0.0024771;76.0
0.0027565;76.0
0.0029001;76.0
0.0033801;76.0
0.0025801;76.0
0.0021268;76.0
0.0031451;63.4
0.0027314;63.4
0.0033633;63.4
0.0020934;63.4
0.0027674;63.4
0.0021699;63.4
0.0020901;63.4
0.0031338;63.4
0.0022979;49.0
0.0020453;49.0
0.0028342;49.0
0.0021208;49.0
0.0032143;49.0
0.0022438;49.0
0.0032084;49.0
0.0021072;49.0
0.0027343;49.0
0.0021112;48.5
0.0021463;48.5
0.0021057;48.5
0.0024209;48.5
0.002211;48.5
0.0021913;48.5
0.0020551;48.5
0.0027393;48.5
0.0021193;47.0
0.0020053;47.0
0.002339;47.0
0.0023252;47.0
0.002787;47.0
0.0020927;47.0
0.0020287;47.0
0.0031872;47.0
0.0021256;47.0
0.0020017;43.8
0.0022551;43.8
0.0022158;43.8
0.0027977;43.8
0.0020023;43.8
0.0020656;43.8
0.004065;43.8
0.0026832;43.8
0.0020243;50.7
0.0020921;50.7
0.0020554;50.7
0.0021634;50.7
0.0021836;50.7
0.0020177;50.7
0.0030758;50.7
0.0026114;50.7
0.0040638;55.2
0.0030591;55.2
0.0033116;55.2
0.0022908;55.2
0.0020261;55.2
0.0027501;55.2
0.0020539;55.2
0.0033287;78.5
0.0033496;78.5
0.0038701;78.5
0.0029129;78.5
0.0022575;78.5
0.0021785;78.5
0.0019442;78.5
0.0020401;66.4
0.0021094;66.4
0.0031287;66.4
0.0033734;66.4
0.0031773;66.4
0.0021847;66.4
0.0035147;66.4
0.0030742;77.9
0.002806;77.9
0.0031876;77.9
0.0023771;77.9
0.0019864;77.9
0.0020683;77.9
0.002595;77.9
0.0034637;75.2
0.0032388;75.2
0.0021653;75.2
0.002034;75.2
0.0021048;75.2
0.0022845;75.2
0.0020217;75.2
0.0027964;75.2
0.0020384;69.3
0.0030648;69.3
0.0029433;69.3
0.0029818;69.3
0.0021634;69.3
0.0030871;69.3
0.003221;69.3
0.0032156;81.3
0.0018613;81.3
0.0019488;81.3
0.0019671;81.3
0.0021636;81.3
0.001948;81.3
0.0021393;81.3
0.0021403;81.3
0.0032353;81.3
0.0026044;81.3
0.0019285;34.4
0.0019394;34.4
0.0020139;34.4
0.0024992;34.4
0.0022149;34.4
0.0030184;34.4
0.0032293;34.4
0.0028029;34.4
0.0025255;63.4
0.0026112;63.4
0.0018908;63.4
0.002687;63.4
0.0020599;63.4
0.0019624;63.4
0.003308;63.4
0.0019837;63.4
0.0020048;63.4
0.0020463;42.7
0.0022969;42.7
0.0020295;42.7
0.0019765;42.7
0.0020227;42.7
0.0019199;42.7
0.0018181;42.7
0.0031176;42.7
0.0297586;30.0
0.0027019;30.0
0.0033364;30.0
0.0037676;30.0
0.0029783;30.0
0.0034623;30.0
0.0033513;85.9
0.0039203;85.9
0.0034811;85.9
0.0057318;85.9
0.0024666;85.9
0.0022674;85.9
0.0031908;80.1
0.0030612;80.1
0.0039709;80.1
0.0026654;80.1
0.002182;80.1
0.0028051;80.1
0.0021405;80.1
0.0020095;80.1
0.002239;80.1
0.0026743;41.1
0.0023048;41.1
0.0023255;41.1
0.0024808;41.1
0.0025441;41.1
0.0032141;41.1
0.0019397;41.1
0.0020923;41.1
0.0025288;41.1
0.002013;42.7
0.0024339;42.7
0.0023606;42.7
0.0019796;42.7
0.0020768;42.7
0.0025176;42.7
0.0023918;42.7
0.0021447;42.7
0.0020911;42.7
0.0032049;36.4
0.0029916;36.4
0.0027395;36.4
0.00372;36.4
0.002454;36.4
0.0025276;36.4
0.0025209;36.4
0.0030765;36.4
0.0020511;36.4
0.0023757;55.7
0.0030807;55.7
0.0023543;55.7
0.0030397;55.7
0.0025982;55.7
0.0019573;55.7
0.0026194;55.7
0.0020626;55.7
0.0023209;55.7
0.0036553;47.0
0.0025259;47.0
0.0031477;47.0
0.0020278;47.0
0.0035703;47.0
0.0020788;47.0
0.003022;47.0
0.00226;47.0
0.0019861;47.0
0.0021311;42.8
0.0028425;42.8
0.0019759;42.8
0.0023641;42.8
0.0033465;42.8
0.0031639;42.8
0.0030424;42.8
0.0019403;42.8
0.0021888;42.8
0.0020539;39.6
0.0024284;39.6
0.0021269;39.6
0.0025459;39.6
0.0024731;39.6
0.0024595;39.6
0.0026816;39.6
0.0019569;39.6
0.0024;39.6
0.0020051;39.6
0.0027269;36.1
0.0019792;36.1
0.0019294;36.1
0.0032212;36.1
0.0032933;36.1
0.0027742;36.1
0.0019214;36.1
0.0019727;36.1
0.0020597;36.1
0.0022389;46.3
0.0020317;46.3
0.003423;46.3
0.0026912;46.3
0.0020681;46.3
0.00194;46.3
0.0025918;46.3
0.0019628;46.3
0.0023494;46.3
0.0019136;40.6
0.00241;40.6
0.0023621;40.6
0.0019992;40.6
0.0033183;40.6
0.0020314;40.6
0.0019741;40.6
0.0020313;40.6
0.0020442;40.6
0.002647;40.7
0.0028793;40.7
0.0019253;40.7
0.0019964;40.7
0.0028041;40.7
0.0020126;40.7
0.0022364;40.7
0.0019712;40.7
0.0019846;40.7
0.0022063;38.9
0.0019282;38.9
0.0031165;38.9
0.0022567;38.9
0.00217;38.9
0.0019903;38.9
0.0024188;38.9
0.0020641;38.9
0.0020541;38.9
0.0020148;44.3
0.0032867;44.3
0.0025964;44.3
0.0018802;44.3
0.0023377;44.3
0.001913;44.3
0.001886;44.3
0.0019334;44.3
0.0019398;44.3
0.0026826;42.0
0.0019454;42.0
0.002328;42.0
0.0034819;42.0
0.0021144;42.0
0.0018957;42.0
0.0018967;42.0
0.0020434;42.0
0.0020596;42.0
0.0018935;42.0
0.0018705;33.0
0.0027434;33.0
0.0023111;33.0
0.0019829;33.0
0.001911;33.0
0.0019151;33.0
0.0019684;33.0
0.0021815;33.0
0.0024921;33.0
0.001976;33.0
0.0021752;40.2
0.0026757;40.2
0.0019324;40.2
0.0019077;40.2
0.0023605;40.2
0.0024301;40.2
0.0023043;40.2
0.0023305;40.2
0.0019062;41.6
0.0019113;41.6
0.0021171;41.6
0.001927;41.6
0.0019186;41.6
0.0022727;41.6
0.0019478;41.6
0.0019851;41.6
0.0019935;41.6
0.0020749;34.4
0.001941;34.4
0.002054;34.4
0.0020794;34.4
0.001922;34.4
0.0018328;34.4
0.0019561;34.4
0.0019784;34.4
0.0293585;29.3
0.0034127;29.3
0.003142;29.3
0.0044285;29.3
0.0035014;29.3
0.0030643;29.3
0.003063;82.4
0.0031407;82.4
0.0037171;82.4
0.0033445;82.4
0.0035412;82.4
0.0021025;82.4
0.0027065;77.8
0.0027424;77.8
0.0032996;77.8
0.0032951;77.8
0.002144;77.8
0.002592;77.8
0.0020521;77.8
0.0021284;77.8
0.0021219;77.8
0.0022104;43.5
0.0023286;43.5
0.0024755;43.5
0.0019739;43.5
0.0027559;43.5
0.0019665;43.5
0.0024017;43.5
0.0034881;43.5
0.0026581;43.5
0.0021202;44.5
0.0029819;44.5
0.0020256;44.5
0.0030163;44.5
0.0019711;44.5
0.0023409;44.5
0.0030711;44.5
0.0024938;44.5
0.0023165;44.5
0.0024581;38.5
0.0033672;38.5
0.0028485;38.5
0.0031212;38.5
0.0021407;38.5
0.0020746;38.5
0.0021254;38.5
0.0019477;38.5
0.002537;38.5
0.0022183;45.7
0.0026138;45.7
0.0027409;45.7
0.0023409;45.7
0.0024126;45.7
0.0019463;45.7
0.002689;45.7
0.0021293;45.7
0.0024517;45.7
0.0034259;39.4
0.0020661;39.4
0.0020477;39.4
0.0024213;39.4
0.0020282;39.4
0.0026182;39.4
0.002248;39.4
0.0051896;39.4
0.0030441;52.9
0.0029823;52.9
0.0034024;52.9
0.0019767;52.9
0.0023018;52.9
0.001998;52.9
0.0021114;52.9
0.0028733;52.9
0.0020169;52.9
0.0018614;43.2
0.0026073;43.2
0.0026904;43.2
0.0019063;43.2
0.0024684;43.2
0.0027286;43.2
0.0020046;43.2
0.0019929;43.2
0.0022932;43.2
0.0020728;47.1
0.0019378;47.1
0.002383;47.1
0.0024376;47.1
0.0018648;47.1
0.0019785;47.1
0.0029083;47.1
0.0036778;47.1
0.0028974;47.1
0.0030007;53.1
0.0025279;53.1
0.0021178;53.1
0.0021569;53.1
0.0026007;53.1
0.0033048;53.1
0.0029977;53.1
0.0019818;53.1
0.0019503;53.1
0.0023056;46.7
0.002879;46.7
0.0020954;46.7
0.0019519;46.7
0.0021033;46.7
0.0023319;46.7
0.001865;46.7
0.0021362;46.7
0.0018951;46.7
0.0019349;42.8
0.0021471;42.8
0.0019228;42.8
0.0056136;42.8
0.0028491;42.8
0.0020459;42.8
0.0023231;42.8
0.0021673;42.8
0.0019654;42.8
0.0021175;47.1
0.0019611;47.1
0.0029165;47.1
0.0020247;47.1
0.0025575;47.1
0.0022642;47.1
0.0021133;47.1
0.0021253;47.1
0.0026033;37.9
0.0020483;37.9
0.0029248;37.9
0.0021027;37.9
0.0019624;37.9
0.0018793;37.9
0.0018982;37.9
0.0025651;37.9
0.0020683;37.9
0.0019038;44.5
0.0024372;44.5
0.002264;44.5
0.0026469;44.5
0.0019027;44.5
0.0021945;44.5
0.0020456;44.5
0.0019901;44.5
0.0019206;44.5
0.0019882;44.5
0.0019415;34.4
0.0019458;34.4
0.0018949;34.4
0.0020207;34.4
0.0018975;34.4
0.0023145;34.4
0.0019686;34.4
0.0019242;34.4
0.0022649;34.4
0.0018322;34.4
0.0019642;37.2
0.0020117;37.2
0.0025224;37.2
0.0019431;37.2
0.0020667;37.2
0.0020449;37.2
0.0023668;37.2
0.0018755;37.2
0.0019779;37.2
0.0026613;37.2
0.0018868;36.9
0.001907;36.9
0.001834;36.9
0.0021949;36.9
0.0021063;36.9
0.0025803;36.9
0.0021657;36.9
0.0025769;36.9
0.0022821;57.4
0.002207;57.4
0.0019125;57.4
0.0020306;57.4
0.0291144;32.5
0.0031815;32.5
0.0025649;32.5
0.0037332;32.5
0.0032537;32.5
0.0032893;32.5
0.0021911;82.0
0.0038011;82.0
0.003284;82.0
0.011715;82.0
0.0023326;82.0
0.0033499;82.0
0.002724;76.1
0.0032818;76.1
0.002651;76.1
0.0028636;76.1
0.0033065;76.1
0.0021542;76.1
0.0022709;76.1
0.0021645;76.1
0.0025647;76.1
0.0021506;46.1
0.0025315;46.1
0.0020669;46.1
0.0021489;46.1
0.002982;46.1
0.0023589;46.1
0.0022008;46.1
0.0024041;46.1
0.0032784;39.2
0.0020818;39.2
0.0019901;39.2
0.0024183;39.2
0.0023099;39.2
0.0024053;39.2
0.0020731;39.2
0.0024947;39.2
0.0022552;39.2
0.0024505;36.9
0.0021559;36.9
0.0020343;36.9
0.0022944;36.9
0.003758;36.9
0.0026243;36.9
0.0032136;36.9
0.0048087;36.9
0.0028694;36.9
0.0024163;47.2
0.0019329;47.2
0.0020652;47.2
0.0021277;47.2
0.0030489;47.2
0.0020764;47.2
0.0027848;47.2
0.0025989;47.2
0.002064;47.2
0.0023601;43.5
0.0032653;43.5
0.0023189;43.5
0.0019791;43.5
0.0023912;43.5
0.0031698;43.5
0.0024449;43.5
0.0031874;43.5
0.0024198;53.2
0.0020339;53.2
0.0021075;53.2
0.0035043;53.2
0.0020243;53.2
0.0026164;53.2
0.0029551;53.2
0.0020268;53.2
0.0019321;53.2
0.0025374;38.8
0.0021618;38.8
0.0027096;38.8
0.0026557;38.8
0.0020017;38.8
0.0019652;38.8
0.0027378;38.8
0.0020308;38.8
0.0032506;38.8
0.0019208;44.7
0.0019603;44.7
0.0020375;44.7
0.0032494;44.7
0.0019332;44.7
0.0023765;44.7
0.0019684;44.7
0.0033883;44.7
0.0029467;44.7
0.0020994;41.5
0.0021539;41.5
0.0022481;41.5
0.0020463;41.5
0.0036875;41.5
0.0020627;41.5
0.0021135;41.5
0.0019685;41.5
0.0019435;37.7
0.0027328;37.7
0.0019511;37.7
0.0022583;37.7
0.0022121;37.7
0.0018848;37.7
0.0023138;37.7
0.0025399;37.7
0.0019628;37.7
0.0019744;38.6
0.0024998;38.6
0.0019697;38.6
0.001941;38.6
0.0019778;38.6
0.0029034;38.6
0.003163;38.6
0.0019282;38.6
0.0021169;38.6
0.0020111;48.3
0.0033288;48.3
0.0019129;48.3
0.0024934;48.3
0.0020476;48.3
0.0019578;48.3
0.0019104;48.3
0.002521;48.3
0.001954;48.3
0.0020761;47.4
0.0019414;47.4
0.0022914;47.4
0.0020441;47.4
0.00235;47.4
0.0020618;47.4
0.001889;47.4
0.0019724;47.4
0.0019243;47.4
0.0020851;41.4
0.0019998;41.4
0.0026433;41.4
0.0018421;41.4
0.0019839;41.4
0.0018782;41.4
0.0017885;41.4
0.0020139;41.4
0.0019524;41.4
0.0018954;35.1
0.0018913;35.1
0.0024994;35.1
0.0020091;35.1
0.0019603;35.1
0.0020226;35.1
0.0019098;35.1
0.0019872;35.1
0.0018437;35.1
0.0020062;35.8
0.0018234;35.8
0.0027328;35.8
0.001779;35.8
0.0019043;35.8
0.0019592;35.8
0.0021985;35.8
0.0018798;35.8
0.0019934;35.8
0.002016;35.8
0.0019619;37.1
0.0021182;37.1
0.0022215;37.1
0.002231;37.1
0.0021199;37.1
0.0018354;37.1
0.0019842;37.1
0.002255;37.1
0.0018705;37.1
0.0020322;41.7
0.001818;41.7
0.0022423;41.7
0.0018994;41.7
0.0332276;44.6
0.0028604;44.6
0.0026033;44.6
0.0026717;44.6
0.0019929;44.6
0.0026208;44.6
0.0034741;90.0
0.003161;90.0
0.0031606;90.0
0.0036668;97.0
0.0035565;97.0
0.0032804;97.0
0.002264;97.0
0.0040949;97.0
0.0033262;97.0
0.0026796;97.0
0.0020123;97.0
0.0024242;55.7
0.0022215;55.7
0.002127;55.7
0.0020363;55.7
0.0021128;55.7
0.0022359;55.7
0.0021349;55.7
0.0033057;55.7
0.003229;55.3
0.0030342;55.3
0.0022093;55.3
0.0032376;55.3
0.0023815;55.3
0.0024208;55.3
0.0032858;55.3
0.0028077;55.3
0.0031238;66.5
0.0022979;66.5
0.0021471;66.5
0.0027646;66.5
0.0021118;66.5
0.0023661;66.5
0.0026429;66.5
0.0031575;66.5
0.0027482;66.5
0.0031355;47.7
0.002017;47.7
0.0018728;47.7
0.0022522;47.7
0.001938;47.7
0.0019107;47.7
0.0023021;47.7
0.0037195;47.7
0.002668;52.8
0.0030819;52.8
0.0033591;52.8
0.0031156;52.8
0.0028816;52.8
0.0034777;52.8
0.003936;52.8
0.0037564;72.3
0.0046444;72.3
0.0034063;72.3
0.0020118;72.3
0.0035604;72.3
0.0036941;72.3
0.002355;72.3
0.0039511;74.3
0.002259;74.3
0.0024715;74.3
0.0025297;74.3
0.0023455;74.3
0.0030982;74.3
0.0019774;74.3
0.0025558;74.3
0.0021564;62.3
0.0023769;62.3
0.0018886;62.3
0.0018869;62.3
0.0028938;62.3
0.0020409;62.3
0.0021957;62.3
0.0018629;62.3
0.0020886;37.5
0.0019764;37.5
0.0027145;37.5
0.0024953;37.5
0.0022543;37.5
0.0028458;37.5
0.0020407;37.5
0.0019118;37.5
0.0020661;37.5
0.0024401;45.2
0.0018997;45.2
0.0019223;45.2
0.0026274;45.2
0.0033051;45.2
0.0019675;45.2
0.0031125;45.2
0.0024509;45.2
0.0029793;55.4
0.0044106;55.4
0.0030472;55.4
0.0038625;55.4
0.0021877;55.4
0.0023763;55.4
0.0023788;55.4
0.0019245;55.4
0.0019733;55.9
0.0021335;55.9
0.0025662;55.9
0.0031338;55.9
0.0030581;55.9
0.0032702;55.9
0.0030258;55.9
0.0019468;81.4
0.0024881;81.4
0.0031358;81.4
0.0028983;81.4
0.0026955;81.4
0.0038913;81.4
0.0025552;81.4
0.002506;81.4
0.0019343;64.0
0.0025751;64.0
0.002943;64.0
0.0031621;64.0
0.003182;64.0
0.0018969;64.0
0.0024579;64.0
0.0025079;64.0
0.0020884;64.0
0.0020537;52.6
0.0019557;52.6
0.0030972;52.6
0.002005;52.6
0.0018332;52.6
0.0026925;52.6
0.0018563;52.6
0.0018298;52.6
0.0019224;52.6
0.0020206;39.1
0.0018597;39.1
0.0020113;39.1
0.0019594;39.1
0.001897;39.1
0.0018805;39.1
0.0022905;39.1
0.0018989;39.1
0.0018531;39.1
0.0019681;39.1
0.0019861;36.2
0.0025328;36.2
0.0018534;36.2
0.0019754;36.2
0.0018193;36.2
0.0020259;36.2
0.0019554;36.2
0.0018828;36.2
0.0020025;36.2
0.0018679;40.5
0.0017958;40.5
0.0018955;40.5
0.0018847;40.5
0.0020067;40.5
0.001852;40.5
0.0019728;40.5
0.0322539;49.6
0.0033865;49.6
0.0035112;49.6
0.0032742;49.6
0.003159;100.0
0.0031541;100.0
0.0036242;100.0
0.0031046;98.4
0.0031371;98.4
0.0036061;98.4
0.003141;98.4
0.0037796;99.3
0.0039261;99.3
0.0032467;99.3
0.0028933;99.3
0.0034768;99.3
0.0030715;99.3
0.0030878;80.7
0.0022123;80.7
0.0022476;80.7
